portrait,time,thread_id
tb.1.f442a1e8.BKrcNsydg9ZP3dYAqRYCEA,3/2/2018 00:09:00,5515469592.0
tb.1.f442a1e8.BKrcNsydg9ZP3dYAqRYCEA,3/2/2018 00:16:00,5515469592.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,3/2/2018 12:10:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,3/2/2018 16:14:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,7/2/2018 18:40:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,7/2/2018 18:41:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,7/2/2018 18:41:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,8/2/2018 17:27:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,8/2/2018 17:33:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,8/2/2018 17:37:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,8/2/2018 17:37:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,8/2/2018 18:00:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,9/2/2018 22:36:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,11/2/2018 23:05:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,11/2/2018 23:15:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,11/2/2018 23:20:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 09:37:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 11:23:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 11:23:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 11:24:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 13:00:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 13:21:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 13:25:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 13:29:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 13:33:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 13:44:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 13:56:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 16:43:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 16:45:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 16:46:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 17:00:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 17:06:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 20:05:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 20:29:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 20:31:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 20:31:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 23:06:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 23:07:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/2/2018 23:10:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,15/2/2018 19:46:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,15/2/2018 23:37:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,15/2/2018 23:38:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,16/2/2018 21:42:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,22/2/2018 08:46:00,5327130076.0
tb.1.f442a1e8.BKrcNsydg9ZP3dYAqRYCEA,22/2/2018 19:00:00,5515469592.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,23/2/2018 00:16:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,24/2/2018 03:20:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,24/2/2018 03:25:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,24/2/2018 03:33:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,24/2/2018 22:01:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,25/2/2018 13:03:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,25/2/2018 14:42:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,2/3/2018 13:12:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,2/3/2018 18:48:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,2/3/2018 18:49:00,5327130076.0
tb.1.c2cfddbe.dJ2Qc3r6xnKkh3xBJ8LT4w,3/3/2018 18:35:00,5515469592.0
tb.1.c2cfddbe.dJ2Qc3r6xnKkh3xBJ8LT4w,3/3/2018 18:38:00,5515469592.0
tb.1.c2cfddbe.dJ2Qc3r6xnKkh3xBJ8LT4w,3/3/2018 22:34:00,5515469592.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,5/3/2018 17:36:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,5/3/2018 17:36:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,10/3/2018 14:37:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,10/3/2018 14:38:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,11/3/2018 11:00:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,11/3/2018 11:02:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,11/3/2018 21:39:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,12/3/2018 18:33:00,5327130076.0
tb.1.c2cfddbe.dJ2Qc3r6xnKkh3xBJ8LT4w,13/3/2018 07:48:00,5515469592.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,13/3/2018 18:36:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,14/3/2018 18:17:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,14/3/2018 18:19:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,14/3/2018 18:21:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,17/3/2018 12:11:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,24/3/2018 14:10:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,24/3/2018 14:12:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,27/3/2018 21:04:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,27/3/2018 21:06:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,27/3/2018 21:07:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,28/3/2018 21:09:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,28/3/2018 21:10:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,29/3/2018 18:42:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,30/3/2018 19:05:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,1/4/2018 13:18:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,4/4/2018 19:05:00,5327130076.0
tb.1.f442a1e8.BKrcNsydg9ZP3dYAqRYCEA,6/4/2018 22:39:00,5517055072.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,7/4/2018 09:33:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,8/4/2018 17:55:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,8/4/2018 17:56:00,5327130076.0
tb.1.d2844c97.glFdUO9U7oVuURR2VmQ6UA,13/4/2018 12:58:00,5175557271.0
tb.1.d2844c97.glFdUO9U7oVuURR2VmQ6UA,13/4/2018 12:58:00,5175557271.0
tb.1.d2844c97.glFdUO9U7oVuURR2VmQ6UA,13/4/2018 20:02:00,5175557271.0
tb.1.d2844c97.glFdUO9U7oVuURR2VmQ6UA,13/4/2018 21:58:00,5580357341.0
tb.1.f442a1e8.BKrcNsydg9ZP3dYAqRYCEA,15/4/2018 23:48:00,5580357341.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,19/4/2018 21:16:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,19/4/2018 21:17:00,5327130076.0
tb.1.853ee2e7.dxaV6mE87e68icPhoSvrOQ,20/4/2018 15:41:00,5568963608.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,25/4/2018 18:49:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,25/4/2018 18:49:00,5327130076.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,30/4/2018 18:03:00,5327130076.0
tb.1.4198b2e6.6Otjgj8D-uD7EezolDVnPg,9/5/2018 22:44:00,5690848705.0
tb.1.82577add.Wbu_Ov8Y_Arzyt2-pvlZ3Q,12/5/2018 11:07:00,5690848705.0
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,13/5/2018 15:49:00,5327130076.0
tb.1.853ee2e7.dxaV6mE87e68icPhoSvrOQ,14/5/2018 12:32:00,5568963608.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:14:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:19:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:20:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:21:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:23:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:23:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:27:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:30:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,17/6/2018 19:33:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,1/7/2018 12:20:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,1/7/2018 12:25:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,1/7/2018 12:41:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,1/7/2018 12:42:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,1/7/2018 12:44:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,1/7/2018 12:46:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,1/7/2018 12:47:00,5751738084.0
tb.1.57c48858.bSO7zhronXxXqzoKlGD1OA,20/7/2018 11:47:00,5800933223.0
tb.1.57c48858.bSO7zhronXxXqzoKlGD1OA,20/7/2018 21:54:00,5800933223.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,25/7/2018 14:43:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,25/7/2018 14:44:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,25/7/2018 14:44:00,5751738084.0
tb.1.9593d234.ko7La-dlYut2CyssbwOwIA,25/7/2018 14:49:00,5751738084.0
tb.1.638a721d.SfLMAmjoJlA_Ci_JeFbKYQ,8/8/2018 08:05:00,5829780048.0
tb.1.a1d3e178.dzvW8pVhRYOGbvaPX9s5Yw,23/8/2018 10:14:00,5229901962.0
tb.1.9eb2cf7e.nrEFCV2xMnp3KTbsKPsUbg,10/9/2018 19:10:00,5515469592.0
tb.1.9eb2cf7e.nrEFCV2xMnp3KTbsKPsUbg,10/9/2018 21:02:00,5515469592.0
tb.1.9eb2cf7e.nrEFCV2xMnp3KTbsKPsUbg,10/9/2018 22:26:00,5515469592.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 19:56:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 20:04:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 20:28:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 22:35:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,11/9/2018 23:04:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,12/9/2018 00:00:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,12/9/2018 00:01:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,12/9/2018 00:31:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,12/9/2018 00:34:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 13:52:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 14:25:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 14:30:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 14:41:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 14:52:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 14:59:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 15:03:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,13/9/2018 15:09:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,15/9/2018 00:36:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,15/9/2018 00:43:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,15/9/2018 00:59:00,5876372865.0
tb.1.42b8d1f6.4gInKr-_JUY6wq3NXHM7EA,15/9/2018 16:44:00,5876372865.0
tb.1.566ac2d7.iuBRT_m4G3OMmaeVPogy3w,24/9/2018 09:10:00,5879272972.0
tb.1.566ac2d7.iuBRT_m4G3OMmaeVPogy3w,24/9/2018 13:02:00,5879272972.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2018 11:37:00,5902720966.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2018 11:38:00,5902720966.0
tb.1.b2e686fc.erowEPjXiIWguEG7jd-75Q,26/12/2018 13:14:00,5988932616.0
tb.1.b2e686fc.erowEPjXiIWguEG7jd-75Q,26/12/2018 19:51:00,5988932616.0
tb.1.b2e686fc.erowEPjXiIWguEG7jd-75Q,26/12/2018 19:51:00,5988932616.0
tb.1.b2e686fc.erowEPjXiIWguEG7jd-75Q,26/12/2018 23:18:00,5988932616.0
tb.1.b2e686fc.erowEPjXiIWguEG7jd-75Q,26/12/2018 23:19:00,5988932616.0
tb.1.b2e686fc.erowEPjXiIWguEG7jd-75Q,27/12/2018 11:23:00,5988932616.0
tb.1.b2e686fc.erowEPjXiIWguEG7jd-75Q,27/12/2018 11:24:00,5988932616.0
tb.1.a24c69cd.IJEfOra1z3C4jN-_-7kRrQ,27/12/2018 23:32:00,5990881753.0
tb.1.a24c69cd.IJEfOra1z3C4jN-_-7kRrQ,27/12/2018 23:46:00,5990881753.0
tb.1.a24c69cd.IJEfOra1z3C4jN-_-7kRrQ,27/12/2018 23:53:00,5990881753.0
tb.1.a24c69cd.IJEfOra1z3C4jN-_-7kRrQ,5/1/2019 10:30:00,5990881753.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 14:33:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 16:17:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 16:17:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 16:18:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 16:56:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 16:57:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 18:26:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 19:33:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 23:05:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 23:06:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 23:26:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,9/1/2019 23:27:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,10/1/2019 03:36:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 01:32:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 11:06:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 11:07:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 11:07:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 11:08:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 11:09:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 20:24:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 20:25:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 20:27:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 21:53:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 21:54:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 22:03:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 23:55:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,11/1/2019 23:57:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,12/1/2019 00:03:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,12/1/2019 11:23:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,12/1/2019 11:29:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,12/1/2019 12:17:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,12/1/2019 16:01:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,12/1/2019 16:02:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,13/1/2019 00:25:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,13/1/2019 10:57:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,13/1/2019 10:58:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:34:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:34:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:36:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:36:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:37:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:38:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:38:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:39:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:41:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,14/1/2019 13:41:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 11:22:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 18:03:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 18:05:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 18:13:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 18:14:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 18:42:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 20:07:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 20:08:00,6002455777.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,15/1/2019 22:03:00,6002455777.0
tb.1.7de7f827.oeUIkWgfQ10lIl3KWLKf2Q,17/1/2019 00:31:00,5986840642.0
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,19/1/2019 08:27:00,6009520616.0
tb.1.b2ad9d57.ID1rhttJpjiNWNH3uwsgtw,20/1/2019 17:33:00,6009520616.0
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,21/1/2019 22:07:00,6009520616.0
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,22/1/2019 09:16:00,6009520616.0
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,29/1/2019 09:13:00,6009520616.0
tb.1.368f3a45.yAmfgD7Hmt66coP66t-RwA,31/1/2019 18:53:00,6023290092.0
tb.1.368f3a45.yAmfgD7Hmt66coP66t-RwA,31/1/2019 18:55:00,6023290092.0
tb.1.368f3a45.yAmfgD7Hmt66coP66t-RwA,31/1/2019 18:56:00,6023290092.0
tb.1.4e566e78.C-RRaPyXesN2GRVxVG9P1g,7/2/2019 21:07:00,6029078935.0
tb.1.2811b283.docKYCVBTDjhVqYuS6LBtg,8/2/2019 09:01:00,5951804436.0
tb.1.7a467089.qQqhiKOs82nwCBLCCyKUdA,22/2/2019 16:41:00,6044133683.0
tb.1.db05b29f.OeGlYeeFSrV_7v6boFxVeQ,2/3/2019 23:50:00,5023339344.0
tb.1.db05b29f.OeGlYeeFSrV_7v6boFxVeQ,2/3/2019 23:52:00,5023339344.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 10:47:00,6074543932.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 11:03:00,6074543932.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 11:04:00,6074543932.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 11:05:00,6074543932.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 11:16:00,6074543932.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 11:17:00,6074543932.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 11:21:00,6074543932.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 11:31:00,6074543932.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 11:32:00,6074543932.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,21/3/2019 11:45:00,6074543932.0
tb.1.bb08d3c1.FvuPXl7p89UOvPasmylyEg,30/3/2019 20:35:00,6081042376.0
tb.1.80bbcfb7.JPB4oc4izWMJJcgIJw-JsA,4/4/2019 00:48:00,6089718531.0
tb.1.7a467089.qQqhiKOs82nwCBLCCyKUdA,11/4/2019 10:49:00,6097384335.0
tb.1.7a467089.qQqhiKOs82nwCBLCCyKUdA,11/4/2019 10:52:00,6097384335.0
tb.1.7a467089.qQqhiKOs82nwCBLCCyKUdA,11/4/2019 10:57:00,6097384335.0
tb.1.7a467089.qQqhiKOs82nwCBLCCyKUdA,11/4/2019 10:57:00,6097384335.0
tb.1.a116397b.H_7cjKLvWpMs673ZV55yTQ,12/4/2019 04:54:00,6090823144.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,12/4/2019 19:47:00,6089718531.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,12/4/2019 20:00:00,6089718531.0
tb.1.7a1367c1.t9iXy3Bhmuvf5vrGoc1WtA,13/4/2019 16:25:00,6099518200.0
tb.1.ad1a70d4.-4y7XXFSfsqtVLeyFs0sHQ,14/4/2019 08:14:00,6099518200.0
tb.1.ad1a70d4.-4y7XXFSfsqtVLeyFs0sHQ,14/4/2019 08:51:00,6099518200.0
tb.1.ad1a70d4.-4y7XXFSfsqtVLeyFs0sHQ,14/4/2019 09:41:00,6097384335.0
tb.1.ad1a70d4.-4y7XXFSfsqtVLeyFs0sHQ,14/4/2019 09:42:00,6097384335.0
tb.1.ad1a70d4.-4y7XXFSfsqtVLeyFs0sHQ,14/4/2019 15:52:00,6097384335.0
tb.1.c1ec3834.W9MjyvngQG6KMTdTuU8vUw,15/4/2019 07:28:00,6101645709.0
