portrait,content_new
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,如果仗着是家人就随意怠慢的话。那再坚韧的感情也会变得脆弱。有血缘的不一定能成为家人。但是互相珍惜爱护的人。一定可以。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。想得通猫咪会自由飞翔。想得通小猪会织网。想得通老鼠吞掉大象。想不通巴萨会。输给拜仁。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,。求助。贴吧问诊来了。从去年高考前一段时间开始抑郁情绪。一直持续到今年七月份吧。五月份去医院说是焦虑抑郁状态开了药。说没什么副作用但也没敢吃。然后最近一个月突然食欲就变好了体重也上去了心情也好了干啥都有劲了。要说跟之前有什么变化可能是早睡了一段时间吧。说是早睡有时候也睁眼睁到凌晨十二点以后。不过我睡眠障碍一直不严重。心情最不好那段时间反而睡得特别多。一天一大半时间都在睡觉。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,现在大概一天睡七八个小时就够了。以前必须要睡个午觉的。最近也没这个需求了不睡午觉下午都精神得不行。总觉得最近有点轻躁狂。但我以前似乎也是这种状态。高三上学期还有下学期的一段时间我班主任还说我看起来太开心了太高兴了。都不像个高三的学生。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,还有比较明显的一点是。我记得特别清楚。高三那段时间我只要拿着手机就是在跟人。火气特别大。然后满脑子现在根本理解不了的想法。举个例子就是当时一直在疯狂骂cxk粉丝。但想想人家跟我一点仇都没有。还有怼男权女权什么的。这次我抑郁情绪刚好复盖了xz事件。本来这个是利益相关的。但我基本都没怎么下场。几乎就是个不关心的状态。最近又开始怼人了。怼的是个男权。控制不住的那种。我抑郁情绪的时候特自卑现在又特自信觉得自己说啥都对了。三天被知乎封了两次甚至直接怼了小管家。反正我抑郁情绪的时候肯定干不出来这事儿。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,反正就分不清我是好了还是双相的征兆。高三那段时间流行一个黑暗人格的测试。当初就测出来我轻躁狂。我还觉得奇怪。后来抑郁情绪的时候再测那个直接归零了。要不是这段时间一直在了解精神病学我可能根本想不到双相这方面。高三那段时间我确实是毫无察觉。老师说我太兴奋了我还觉得她胡扯。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,话说一直怀疑自己得病又是个什么毛病。我把这病的症状给我妈看。让她帮我回想我当时是不是这样。有没有被我进行记忆加工。她说不记得了。然后说我乱想。就是之前犯矫情现在好了。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,我现在状态挺好的按理说也不用去医院。但如果过几个月突然又进入抑郁情绪了。那就挺可怕的。我一直确定有的毛病是焦虑和强迫。都不严重。就是说对生活影响不是特别大。别人看不出来只有我自己有感受的那种。现在脑子里特别多想说出来的。一眨眼就忘了。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,我看网上有说抑郁好了以后会有一段时间比较兴奋像轻躁狂。是正常现象。一会儿又说躁狂不易识别很可能被当成正常状态。我都乱了搞不明白自己到底正常不正常。反正现在学习能学进去了还挺有效率。也不会一直躺在床上了觉得能干的事情特别多。要是这是正常状态就太好了。我就能跟心理学直接say。g。dbye了。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,我之前甚至怀疑过自己精神分裂。因为当时抑郁状态特别特别麻木。那个海斯曼心理CT做出来心境障碍和精神障碍概率都是百分之四十多。但我从来没幻听过也没出现过幻觉。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,反正就先说这么多吧。我这两个月一直在记心情日记。这俩月的变化看着也挺明显的。最后说一个就是。转折点前不久去看了中医调理了一下肠胃。从那时候开始能吃很多的。也可能是人家把我给治好了吧。反正我性格一直都乱七八糟的。每个阶段我都觉得我认识到了自己。但最后总在变总在变。搞得我都不知道自己是个啥玩意儿了。我妈嘴里是一个人。我自己觉得自己是好多个人。同学老师眼里我又是另一个。最疑惑的就是我妈自称特别了解我。要说她也应该是除了我最了解我的人。但我自己都不了解自己她又是怎么了解的。想不通。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,分钟编了一千三百多字我可真行。要是写论文也能这么有效率就好了。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,现在本科在读。没有任何心理创伤经历。如果说有那也是最常见的那些压力。家长打骂贬低然后对成绩有要求什么的。我一般来说是不太在意的。抑郁情绪的时候在意得不行。可能就是我犯矫情呗。总之除了大一上学期这玩意儿还没太影响我的成绩。下学期懂得都懂。反正我靠刷绩点分流去了不错的专业。现在读会计。准备考ACCA。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,我像轻躁狂倒是能理解。我初中也挺活泼的。初中有点别人家的孩子那个意思吧。也挺开心的。唯一的区别就是那会儿皮归皮。脾气特别好好得不行。被人揍了都不在意的那种。换现在我可能直接抄刀跟人拼命了。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,中考考砸了。高中虽然还是市重点但也没那么好了。高一打算重振旗鼓考个好学校结果跟网恋对象分手了。哭了几天吧。然后多方因素作用下我高一高二过得就挺颓废的。但那会儿抑郁情绪绝对不严重。印象里除了特别爱打游戏没有别的特别值得记忆的事情了。当然我记忆也不好。我生命里的绝大多数时间我是没有任何印象的。努力想也想不起来。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,反正也没人看。我当时还搞了个违背小号发泄。后来没那么痛苦了就不发了。当时真的p。pi啊小秘密啊贴吧啊微博啊轮着来。感觉有人看到了就行。我想让人知道。但又不敢让认识的人知道。
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,就瞎扯吧明天白天重新发一条。来个人告诉我到底有没有可能是双相就行。虽然知道也没用也不可能去医院。至少心里有个底。因为我真的很确定我是易激惹而不是激越。跟人撕的时候。尤其是讲道理的时候。就觉得自己高人一等。就很奇怪。虽然我抑郁情绪时跟人撕也有点这样吧。但那会儿我不进行人身攻击。就是说没有人格蔑视。我只是看不起你的观点。但我不会直言说我看不起你这个人。
tb.1.513d0cc0.0Eq8MOhA-7rPRvET12XUHw,买保险。
tb.1.513d0cc0.0Eq8MOhA-7rPRvET12XUHw,来找我。我要不最的很孤单。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。梦里的世界很美好。胖虎喜欢那里。各位晚安安。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。至于明天有没有吃的明天再想。反正今天睡着就不饿了。
tb.1.3fbe0ae.9MjCWOXdUaZwg5ps77urYA,没有已经对生活毫无乐趣了。
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,买了点东西。坐在商店门口。躺了几天。现在舒服多了。
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,按时吃药。早点睡觉。都会好的。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。虚伪的胖虎又醒来了。今天也是难过的一天。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。不知道多久。没有真实的活过了。胖虎也记不清楚了。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,反反复复。不知道什么原因。有时候没有钱。很自卑。今天老是发呆。药还在吃。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,有时候去买东西。和店里人聊几句。和熟人。成了哑巴。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,感觉越来越严重。还不知道能不能坚持到过年。感觉做什么都做不长。坚持。坚持。
tb.1.f78c13a5.95UZJV2xq_3US1P4uHbdUQ,坚持一下。还有好多好风景你没看过。我也是重度抑郁。但我会为了我的孩子坚持下去。加油。
tb.1.fc8d0f0f.EjsXyoHuEC3Ma5XTjayYsQ,你是什么事搁在心里了。反复想反复发酵。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。希望多多睡觉。梦里很美好。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。不开心的时候就多睡觉。梦里什么都有。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。胖虎睡了。各位晚安安。明天也是美好的一天。
tb.1.fc8d0f0f.EjsXyoHuEC3Ma5XTjayYsQ,谈恋爱吗。我要不是丢了东西。是不会进这个圈子的。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,记得qq空间的音乐吗。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,嗯。被家庭毁了。
tb.1.de0efca7.Ko8l5njQVit-vo-sY59DJw,爱你的人还没出现。所以要慢慢等待。
tb.1.60e44bbc.jttfBUQteUCApLDgJqy3LA,。倾诉。扛不住了。
tb.1.60e44bbc.jttfBUQteUCApLDgJqy3LA,。倾诉。我就是一个正常人。愣是被搞成抑郁症了。原生家庭真的烦恼。我快要扛不住了。又害怕。
tb.1.60e44bbc.jttfBUQteUCApLDgJqy3LA,有些抑郁控制不了。就想逃离。但是控制不了。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。早呀。
tb.1.67b1a3a2.AezxGOq3NcRsjdR_30z7zg,我也社恐。很严重。不过感觉自己笨手笨脚。是一种错觉。因为社恐本身就是严重的焦虑。任何人。在严重焦虑的情况下。很难保持技能的正常发挥。出现这种情况。千万不要逃避。我以前就是用逃避那种感觉。可是到最后。你发现逃避解决不了。不仅解决不了。而且很可能抑郁。就比如我。现在抑郁中。抑郁的情况下。更排斥交流。排斥社交。最后陷入恶性循环。
tb.1.67b1a3a2.AezxGOq3NcRsjdR_30z7zg,趁早。做出改变。自己没有能力改变的。尝试去求助他人。如若连求助的人都没有。就找我们这些同病相连的人。倾诉寻找解决办法。
tb.1.67b1a3a2.AezxGOq3NcRsjdR_30z7zg,我发现了一个奇怪的问题。白天难受的时候很容易想到生命的意义。之类的。甚至最后做出不好的判断。但是晚上我会回复正常。想法却截然不同。同一个人。同一件认知。却得到不同的结果。说明。病的时候请告诉自己。这只是场病。病过去了。生命就有意义了。病一定会过去的。
tb.1.596518d3.xYyzDc7koOxKbVYOUBVkXg,抑郁症的女人超级花心。
tb.1.5bbd0588.0hIpR8y1yrb7Lj_IxJ407g,生活嘛。不就是睁一只眼闭一只眼吗。对待什么都照做就好了。选择性的走一步算一步。这一次到底是拥抱太阳还是再一次被推进深渊里。谁知道呢。我已经没有力气再挣扎了。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。梦里成为成功人士。做着梦都能笑醒。真幸福。
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,我不知道我是怎么了。每次出门。心里就绷着一根弦。一点点事就会让情绪失控。在食堂只觉如芒在背。
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,黑暗中。随着病弱的身体一起腐朽的还有心灵。但我还是希望你能看到自己的曙光。加油。
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,我已经很努力的控制自己的情绪了。可是还是忍不住。
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,六年无忧无虑的纯粹的童年时光。外婆外公一直带着我。之后我去外地上学。才有了后面的一系列事情。现在每次假期结束。去异地求学。都感觉自己像一具行尸走肉。我不敢去想他们。一想到。心就一抽一抽的疼。痛得流泪。
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,有时候我会想即使没有朋友。有个喜欢的人也好呀。这样生活似乎就有了盼头。好似自己就有人陪一样。可是在书上看到那样的纸片人。又觉得自己是妄想。我无才无貌。懦弱。愚昧。其实也挺好。自己一个人工作生活。既避免了伤害别人。也避免了伤害自己。
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,知道从一个开朗活泼的人走向冷漠内向多疼吗。
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,个人建议。从事写作等工作。不用社交。然后一个人去大山大海看看。听风声。雨声。大自然非常治愈。
tb.1.bee0d4b5.lXmpfLGPH420AzVVFUz1dw,我感觉我妈好恶心。比如我睡在房间里。我把窗帘拉上。并且还把门锁上。一般的家长也不会多管。我妈很恶心她直接从厨房跳过来。连着我的房间。来拉开窗帘把门打开。我那天又是裸睡第二天醒来特别尴尬。最让我清楚的就是昨天。我睡了宁外一个房间。那个房间只有一个门。窗户是通向外面的。我家住八楼。
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,原生家庭伤害。尊重你才是你情绪稳定的开始。我建议换个环境。你很容易被误解委屈。情绪从体内炸裂那种。从行为不难看出。交流几乎没用。你要的是爱。是理解。但是那个环境不适合你。
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,来来来。
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,两个字。想法。给你指条新路子。愿意尝试先看书集。认知行为治疗。一件事可以有很多不同的看法。我举个例子。考试迟到。正常人怎么想。跑快点呗。抑郁症呢。完了。考试迟到。成绩低。最后人生无望。感受来自于想法。但药物也有作用。你要去训练不去想太多。这个太多是连续的想法。一个问题接着一个问题那种。问题越多行动越困难。你其实已经到了后期。可以加上焦虑。因为你要面对压力了。就是环境还有人。带来的困扰。会感觉心烦。一个是药物。一个是想法要去自主刻意消减。当然很多开始患病。或者中期痛苦太多。以至于精力。体力。行动力低下。最后都是后期进行认知行为治疗的。详细参考书籍。很有用。
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,欢迎人格解体萌新。
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,尽量。尽量控制。
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,那你应该知道你第一次停药那种感觉。可能以后吃药也是那种感觉。又不是完全重回抑郁。只是微调罢了。不要把药物看成枷锁。
tb.1.67b1a3a2.AezxGOq3NcRsjdR_30z7zg,周围人无法理解是正常的。因为他们没有得。所以他们不可能理解。这个病最大的难点。不只是痛苦。而是无人理解。不高兴。
tb.1.ea434e8a.xm1C-DW7WTmIGd8tNrPg4Q,哈哈。现实就是这样。等过几年你会发现那些曾经欺负你的混混流氓同学一下子变成了人模狗样的精英人士。在同学聚会上好不风采。而你这个以前被他们欺负的人。患上社交恐惧和抑郁症的人现在只是一个臭打工的。哈哈。坏孩子才能成功。老实人永远是社会的最底层。
tb.1.ea434e8a.xm1C-DW7WTmIGd8tNrPg4Q,我有时候都分不清社交恐惧症和抑郁症的区别了。真的好痛苦啊。
tb.1.4efaee32.-d6klcfuFFeq09WNg1dqUg,是啊。原生家庭让我自卑。让我敏感。让我不敢与别人接触。让我体会不到被爱的感觉。
tb.1.4efaee32.-d6klcfuFFeq09WNg1dqUg,希望有一天能做到真正的快乐吧。
tb.1.4efaee32.-d6klcfuFFeq09WNg1dqUg,分享一下最近的开心事吧。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,当真实不再是它过去所是的东西怀旧设定了其全部意义。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,现实与幻觉没有了明确的区分。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,听歌吧。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,问题该置换下为什么我们思考总是各种x元对立。比如现实与幻想。如果事件有明确的界限这究竟意味着什么。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,复制一句话。真正的的重复只能是对。差异。自身的重复。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。想了三天三夜还是没想明白。自己是如何变成这个样子的。
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,。倾诉。人生已经走到了尽头。还有路嘛。
tb.1.6ad123db.QBt-UoW3PZ1ZkU20NEWVSg,得了个病把自己当宝了。没必要。离了吧。还这样互相折磨有什么意思呢。
tb.1.6ad123db.QBt-UoW3PZ1ZkU20NEWVSg,这跟有没有事钱没啥关系。人永远是一种看你过的不好他就放心了的生物。
